"id","monthly_installment","loan_balance","bureau_score","region","ltv","overdue_months","origination_date","maturity_date","overdue_status","loan_term","live_status","repaid_status","month","overdue_event","term_expiry_event","max_overdue_event","max_overdues_12m","max_arrears_bal_6m","avg_bureau_score_6m","credit_utilization","annual_income","emp_length","months_since_cc_deliq","default_event"
4187028,505.2,92072.23,215,"r_g",0.9694,1,2007-04-13,2042-04-30,2,35,1,0,9,1,0,1,1,506,234,0.6692,59124,7,6,1
9408091,507.6,128027.18,504,"r_h",0.9781,1,2007-04-12,2027-04-30,2,20,1,0,9,1,0,2,1,0,526,0.8561,44815,4,2,1
6837226,351.98,93038.23,401,"r_m",0.5294,0,2006-08-03,2016-08-31,1,10,1,0,9,0,1,1,0,0,402,0.5373,45784,3,11,1
1561178,610.5,95826.72,445,"r_b",0.6526,0,2006-06-28,2036-06-30,1,30,1,0,9,0,0,1,0,0,434,0.3714,59483,8,15,0
8178068,517.46,129882.08,353,"r_d",0.8039,0,2007-03-07,2042-03-31,1,35,1,0,9,0,0,1,0,0,358,0.7056,74086,9,5,0
7987273,276.63,32092.92,523,"r_m",0.2009,0,2005-11-01,2025-11-30,1,20,1,0,9,0,0,1,0,0,522,0.4913,76047,9,9,0
1090194,915.54,107273.63,389,"r_e",0.2705,0.522,2005-08-01,2028-08-31,2,23,1,0,9,0,0,1,0.522,478,382,0.3124,50661,4,17,0
9774760,326.8,33954.07,445,"r_c",0.3672,0.4029,2003-03-19,2028-03-31,2,25,1,0,9,0,0,1,0.8619,282,470,0.3786,79986,11,11,0
2023624,654.81,88893.86,375,"r_g",0.7997,0,2007-01-23,2032-01-31,1,25,1,0,9,0,0,1,0,-22,374,0.3206,93353,4,16,0
8515586,568.97,102465.59,466,"r_c",0.8434,0,2007-04-24,2042-04-30,1,35,1,0,9,0,0,1,0,0,468,0.4966,58064,8,5,0
1342483,576.78,152442.29,364,"r_d",0.6103,0,2006-08-25,2031-08-31,1,25,1,0,9,0,0,1,0,-14,356,0.4108,63223,6,5,0
1225363,319.01,37526.37,NA,"r_e",0.1665,0,2003-12-17,2028-12-31,1,25,1,0,9,0,0,1,0,-22,NA,0.6163,69965,4,11,0
7519544,462,116427.95,274,"r_l",0.8977,0,2006-01-12,2030-01-31,1,24,1,0,9,0,0,1,0,0,284,0.5976,64370,6,10,0
3679073,671.86,119686.1,427,"r_d",0.7215,0,2006-08-09,2041-08-31,1,35,1,0,9,0,0,1,0,0,442,0.6631,59573,5,6,0
1222905,715.87,82360.89,434,"r_e",0.3194,0,2005-09-30,2028-09-30,1,23,1,0,9,0,0,1,0,-1380,444,0.5114,63328,4,8,0
8160814,711.4,16225.42,529,"r_f",0.0328,0,2005-10-12,2017-10-31,1,12,1,0,9,0,0,1,0,0,522,0.3433,48954,2,13,0
9059173,693.2,97680.87,532,"r_e",0.2367,0,2004-11-18,2028-11-30,1,24,1,0,9,0,0,1,0,0,530,0.4303,49624,1,11,0
9406095,582.97,103983.45,416,"r_h",0.781,0,2006-09-27,2041-09-30,1,35,1,0,9,0,0,1,0,0,486,0.4897,70649,7,3,0
1484954,1417.87,180288.81,456,"r_f",0.2283,0,2005-04-05,2030-04-30,1,25,1,0,9,0,0,1,0,0,456,0.6489,82567,6,12,0
4054889,180.6,22218,401,"r_g",0.3246,0,2004-06-02,2029-06-30,1,25,1,0,9,0,0,1,0,-350,396,0.5451,85530,8,8,0
1784091,451.61,63052.99,513,"r_c",0.3685,0,2007-05-24,2032-05-31,1,25,1,0,9,0,0,1,0,0,516,0.5955,66570,4,9,0
7113503,319.86,40116.86,371,"r_i",0.5217,0,2005-03-23,2030-03-31,1,25,1,0,9,0,0,1,0,0,400,0.4222,50037,4,11,0
8554636,248,34315.87,492,"r_i",0.5601,0,2006-01-24,2031-01-31,1,25,1,0,9,0,0,1,0.878,-26,498,0.4172,64657,10,11,0
8329769,741.93,117509.88,384,"r_d",0.6296,0,2006-08-18,2036-08-31,1,30,1,0,9,0,0,1,0,0,410,0.318,75192,5,15,0
8008346,671.3,89772.7,406,"r_c",0.6899,0,2006-07-11,2031-07-31,1,25,1,0,9,0,0,1,0.0929,-626,406,0.2924,50711,4,11,0
3606802,369.9,66785.89,436,"r_c",0.8277,0,2007-02-01,2042-02-28,1,35,1,0,9,0,0,1,0,0,396,0.6068,37951,3,5,0
3050339,675.8,169581.74,399,"r_d",0.6114,0,2005-12-15,2030-12-31,1,25,1,0,9,0,0,1,0,-858,354,0.4999,60679,4,6,0
5222942,480,80161.77,542,"r_g",0.8532,0,2005-09-15,2040-09-30,1,35,1,0,9,0,0,1,0,-3514,548,0.5831,76018,11,6,0
9237886,649.3,87772.81,282,"r_e",0.429,0,2006-10-18,2031-10-31,1,25,1,0,9,0,0,1,0,0,280,0.8659,73817,7,4,0
3573812,116.37,136355.57,513,"r_l",0.603,0,2005-10-28,2030-10-31,1,25,1,0,9,0,0,1,0,-14056,470,0.2496,54227,2,10,0
6260592,346.5,52899.34,392,"r_c",0.6596,0,2006-08-22,2034-08-31,1,28,1,0,9,0,0,1,0,0,392,0.4849,60696,7,4,0
7942532,1025.51,110572.48,299,"r_h",0.7191,0.8608,2007-05-24,2027-05-31,2,20,1,0,9,0,0,2,1.6305,882,322,0.5503,87506,10,10,0
7789590,167.6,193526.56,381,"r_c",0.8121,0,2005-09-28,2020-09-30,1,15,1,0,9,0,0,2,1,168,360,0.5335,55432,7,9,0
1293952,533.77,73807.25,282,"r_h",0.5152,0,2007-02-27,2032-02-29,1,25,1,0,9,0,0,2,1.1856,0,298,0.3706,54814,2,15,0
7461536,721.52,190029.67,415,"r_d",0.4589,0,2007-03-27,2029-03-31,1,22,1,0,9,0,0,1,0,-454,324,0.3492,69616,5,13,0
2071940,470.42,64699.13,354,"r_h",0.6311,0,2004-03-03,2034-03-31,1,30,1,0,9,0,0,1,0,-2580,354,0.5477,67417,10,4,0
7787863,513.1,80728.66,NA,"r_d",0.5003,0,2006-03-17,2036-03-31,1,30,1,0,9,0,0,1,0,-4,NA,0.4684,53484,2,4,0
5125120,588.8,105119.9,413,"r_c",0.872,0,2006-07-05,2041-07-31,1,35,1,0,9,0,0,1,0,-682,436,0.2711,35589,1,14,0
2429119,496.5,125133.69,512,"r_c",0.9023,0,2007-02-08,2032-02-29,1,25,1,0,9,0,0,1,0,0,518,0.5604,57307,7,4,0
1492236,111.16,180266.56,577,"r_b",0.6997,0,2006-12-20,2020-12-31,1,14,1,0,9,0,0,1,0,0,582,0.4119,101392,7,4,0
9055886,474.6,76628.43,341,"r_c",0.8169,0,2007-01-12,2037-01-31,1,30,1,0,9,0,0,1,0,0,332,0.5994,78414,5,10,0
5897175,742.08,76482.01,370,"r_e",0.2383,0,2006-09-19,2026-09-30,1,20,1,0,9,0,0,1,0,0,386,0.2203,38345,6,15,0
2083688,744.5,113813.55,531,"r_m",0.6566,0,2005-02-02,2035-02-28,1,30,1,0,9,0,0,1,0,-18,494,0.264,84350,11,15,0
4422605,478.3,120251.48,502,"r_b",0.8111,0,2006-03-30,2036-03-31,1,30,1,0,9,0,0,1,0,0,498,0.7651,56666,6,3,0
8034249,548.5,64547.48,310,"r_b",0.4745,0,2003-01-06,2029-01-31,1,26,1,0,9,0,0,1,0,-938,268,0.4832,50736,3,6,0
4014698,1104.81,145949,290,"r_f",0.5029,0,2006-05-15,2031-05-31,1,25,1,0,9,0,0,1,0,0,266,0.2596,62119,8,14,0
8396279,391.14,40788.94,408,"r_e",0.3618,0,2006-11-30,2026-11-30,1,20,1,0,9,0,0,1,0,0,410,0.4445,52674,6,7,0
2245054,287.55,38472.96,278,"r_i",0.6039,0,2006-05-18,2031-05-31,1,25,1,0,9,0,0,1,0,0,278,0.3851,59247,10,14,0
5687442,383.1,40238.22,198,"r_h",0.4052,0,2005-11-24,2026-11-30,1,21,1,0,9,0,0,1,0,-84,208,0.3346,77594,11,13,0
9803771,637.21,83957.77,531,"r_g",0.5808,0,2006-01-23,2031-01-31,1,25,1,0,9,0,0,1,0,-26,526,0.6464,51082,4,8,0
3593241,440.9,109888.49,253,"r_d",0.8644,0,2006-12-15,2031-12-31,1,25,1,0,9,0,0,1,0,-238,250,0.5129,62544,3,7,0
2144763,637.9,102271.19,236,"r_h",0.8743,0.8606,2007-02-09,2037-02-28,2,30,1,0,9,1,0,2,1.9299,1232,236,0.7041,24667,2,6,1
3185397,346.34,86890.44,203,"r_i",0.8138,0,2006-07-20,2029-07-31,1,23,1,0,9,0,0,1,0,0,172,0.4664,33631,2,11,0
8276557,1051.21,65301.52,500,"r_b",0.2698,0,2006-09-06,2021-09-30,1,15,1,0,9,0,0,1,0,-4,500,0.6683,80549,7,7,0
3981394,363.98,34776.13,525,"r_h",0.3286,0,2005-08-30,2025-08-31,1,20,1,0,9,0,0,1,0,0,526,0.2116,61154,3,11,0
1691662,572.5,77557.5,473,"r_g",0.7584,0,2006-11-30,2031-11-30,1,25,1,0,9,0,0,1,0,0,416,0.3376,97049,7,9,0
3280639,456.66,8258.22,543,"r_d",0.0373,0,2005-03-11,2018-03-31,1,13,1,0,9,0,0,1,0,-26182,514,0.4174,61397,8,7,0
1514178,518.2,92204.6,415,"r_e",0.1972,0,2006-05-30,2041-05-31,1,35,1,0,9,0,0,1,0,0,400,0.8177,49826,3,9,0
4842878,440.25,115474.1,214,"r_d",0.5998,0,2007-01-24,2032-01-31,1,25,1,0,9,0,0,1,0.5014,-130,214,0.633,33406,5,3,0
9529887,266.9,70798.16,505,"r_b",0.3124,0,2006-10-23,2018-10-31,1,12,1,0,9,0,0,1,0,0,472,0.3778,50115,4,15,0
1767815,375.6,52990.4,165,"r_i",0.7091,2.1363,2007-04-26,2032-04-30,2,25,1,0,9,1,0,2,2.1363,626,166,0.9395,62638,8,10,1
7162744,5.96,1574.21,577,"r_g",0.0105,0,2005-09-30,2025-09-30,1,20,1,0,9,0,0,1,0,-45480,570,0.4564,99997,7,6,0
5113668,685.3,174099.96,357,"r_d",0.7651,0,2006-08-14,2031-08-31,1,25,1,0,9,0,0,1,0,0,358,0.3162,55701,6,12,0
6560734,389.4,77439.99,NA,"r_m",0.4985,0,2004-07-14,2034-07-31,1,30,1,0,9,0,0,1,0,-3418,NA,0.3323,73515,7,14,0
1422222,378,60820.61,475,"r_i",0.8128,0,2007-01-04,2037-01-31,1,30,1,0,9,0,0,1,0,0,496,0.2348,47886,4,12,0
7894298,745.82,197072.29,344,"r_i",0.7778,0,2006-12-11,2029-12-31,1,23,1,0,9,0,0,1,0,-2,344,0.4224,75985,7,6,0
4437079,143.07,11884.11,432,"r_f",0.0329,0,2005-02-28,2020-02-29,1,15,1,0,9,0,0,1,0,-66434,406,0.4286,59627,11,12,0
4242468,613.7,97324.63,256,"r_h",0.7121,0,2006-05-11,2036-05-31,1,30,1,0,9,0,0,2,1,614,230,0.6799,40168,3,12,0
7730296,520.43,83380.24,246,"r_d",0.6218,0,2006-04-07,2036-04-30,1,30,1,0,9,0,0,1,0,0,214,0.6393,103406,5,12,0
1804132,275.8,49314.15,448,"r_a",0.7629,0,2006-08-04,2041-08-31,1,35,1,0,9,0,0,1,0,0,424,0.3983,69657,5,10,0
5821724,613.2,97224.03,447,"r_f",0.5345,0,2007-03-26,2037-03-31,1,30,1,0,9,0,0,1,0,0,462,0.412,71030,7,7,0
4187250,584.04,97808.72,384,"r_b",0.6543,0,2006-06-01,2041-06-30,1,35,1,0,9,0,0,1,0,0,380,0.5453,71177,7,5,0
7112377,624.2,165750.21,413,"r_f",0.4889,0,2004-07-01,2029-07-31,1,25,1,0,9,0,0,1,0,0,440,0.3149,80645,4,11,0
1795870,380.36,67490.66,396,"r_g",0.8754,0,2006-06-28,2041-06-30,1,35,1,0,9,0,0,1,0,0,382,0.5694,69544,9,9,0
6052258,552.2,99824.81,370,"r_d",0.6879,0,2007-03-27,2042-03-31,1,35,1,0,9,0,0,1,0,0,358,0.2642,58557,10,12,0
5337632,332.7,28578.69,484,"r_a",0.3171,0,2006-05-22,2024-05-31,1,18,1,0,9,0,0,1,0,0,462,0.374,77233,6,14,0
8804307,867.9,89384.36,254,"r_c",0.6336,0,2005-06-23,2030-06-30,1,25,1,0,9,0,0,1,0,0,246,0.4137,58607,10,4,0
6895402,346.2,90218.96,267,"r_c",0.691,0,2004-08-24,2034-08-31,1,30,1,0,9,0,0,1,0,-778,240,0.5991,50718,3,9,1
7647175,577.6,71491.72,156,"r_e",0.2109,0,2004-10-06,2029-10-31,1,25,1,0,9,0,0,1,0,-144,156,0.6725,46237,3,7,0
7394271,317.73,83959.42,491,"r_f",0.2134,0,2006-07-20,2016-07-31,1,10,1,0,9,0,1,1,0,-1070,470,0.5874,53187,2,5,1
9250349,477.6,59768.97,504,"r_i",0.5022,0,2004-10-01,2029-10-31,1,25,1,0,9,0,0,1,0,0,480,0.6186,45615,1,12,0
3777115,799.56,107039.69,404,"r_d",0.5661,0,2006-09-26,2031-09-30,1,25,1,0,9,0,0,1,0,0,464,0.5526,59764,10,11,0
2962676,529.4,95622.99,512,"r_b",0.8081,0,2007-03-22,2042-03-31,1,35,1,0,9,0,0,1,0,-222,488,0.4422,75655,7,8,0
1792429,235.4,24859.06,245,"r_i",0.2804,0,2007-03-16,2027-03-31,1,20,1,0,9,0,0,1,0,0,186,0.3178,43524,2,10,0
3989979,312.2,24077.88,NA,"r_a",0.2682,0,2006-04-24,2023-04-30,1,17,1,0,9,0,0,1,0,-13000,NA,0.4229,82303,7,7,0
1418116,299.7,27820.72,401,"r_a",0.2525,0,2003-06-25,2025-06-30,1,22,1,0,9,0,0,1,0,0,346,0.3903,66257,10,12,0
7380986,658,160960.15,430,"r_c",0.8951,0,2007-04-26,2037-04-30,1,30,1,0,9,0,0,1,0,-15448,436,0.4688,70747,8,4,0
4620551,281.98,77320.9,301,"r_d",0.4995,0,2006-08-02,2041-08-31,1,35,1,0,9,0,0,1,0,-5200,346,0.4147,66287,12,10,0
5068439,607.27,65992.32,376,"r_i",0.6823,0.0025,2005-08-15,2027-08-31,2,22,1,0,9,0,0,1,0.1837,62,348,0.761,38911,4,5,0
4732344,379.98,42390.83,204,"r_b",0.1535,0,2012-03-30,2027-10-31,1,15,1,0,9,0,0,1,0,0,220,0.5368,39162,3,8,0
3248408,519.7,94320.67,495,"r_i",0.7863,0,2007-03-27,2042-03-31,1,35,1,0,9,0,0,1,0,0,480,0.6111,90293,8,2,0
8494559,310.4,32641.62,434,"r_g",0.2387,0,2003-11-06,2026-11-30,1,23,1,0,9,0,0,1,0,-39798,434,0.1943,76940,5,12,0
6783813,338.3,44323.03,379,"r_c",0.5316,0,2002-11-01,2030-11-30,1,28,1,0,9,0,0,1,0,-2,404,0.3222,63676,9,13,0
8971419,402.9,62665.85,417,"r_g",0.8349,0,2005-10-21,2035-10-31,1,30,1,0,9,0,0,1,0,0,404,0.6062,53744,2,7,0
9073162,880.68,138841.95,301,"r_g",0.9096,0,2006-06-23,2036-06-30,1,30,1,0,9,0,0,1,0,0,306,0.4821,99106,11,6,0
1979699,564.2,66938.51,294,"r_g",0.5735,0,2004-02-06,2029-02-28,1,25,1,0,9,0,0,1,0,-1316,290,0.1522,76865,5,12,0
5104588,425.1,58390.32,305,"r_i",0.7285,0,2007-03-27,2032-03-31,1,25,1,0,9,0,0,1,0,0,310,0.1862,72378,11,14,0
9047553,94.75,25042.09,418,"r_l",0.1983,0,2007-03-06,2022-03-31,1,15,1,0,9,0,0,1,0,-102,418,0.5368,85826,8,5,0
2606007,403.77,72176.83,507,"r_d",0.4384,0,2005-08-24,2040-08-31,1,35,1,0,9,0,0,1,0,0,508,0.2693,90536,7,15,0
1595965,553.3,138741.78,434,"r_d",0.7252,0,2006-03-27,2031-03-31,1,25,1,0,9,0,0,1,0,-872,470,0.2276,54606,2,16,0
8589157,647.05,88696.67,520,"r_b",0.7257,0,2007-04-17,2032-04-30,1,25,1,0,9,0,0,1,0,0,520,0.6545,75805,9,12,0
2114875,605.4,109283.49,389,"r_d",0.6203,0,2006-07-11,2041-07-31,1,35,1,0,9,0,0,2,1,606,386,0.772,63013,6,10,0
6922143,517.38,82194.66,238,"r_l",0.6848,0,2006-09-08,2036-09-30,1,30,1,0,9,0,0,1,0.9945,-2,242,0.4051,53765,3,11,0
2342473,227.57,25079.05,542,"r_h",0.1477,0,2002-09-04,2027-09-30,1,25,1,0,9,0,0,1,0,-11372,542,0.4356,57109,11,9,0
7681301,411,102141.47,252,"r_d",0.7716,0,2006-06-14,2026-06-30,1,20,1,0,9,1,0,1,0,0,252,0.6508,22043,1,4,1
7075735,1137.6,140613.04,482,"r_b",0.6,0,2004-10-13,2029-10-31,1,25,1,0,9,0,0,1,0,-350,420,0.6732,71237,7,3,0
2793340,257.23,65533.96,289,"r_c",0.6252,0,2005-02-17,2030-02-28,1,25,1,0,9,0,0,1,0,0,284,0.5321,49478,3,7,0
2283531,793.27,140808.41,466,"r_c",0.9007,0,2006-03-13,2041-03-31,1,35,1,0,9,0,0,1,0,-6,298,0.217,56433,8,15,0
9849729,2208.6,561304.44,247,"r_b",0.7332,2,2007-05-22,2027-05-31,2,20,1,0,9,1,0,2,2,4418,348,0.5194,31112,1,12,1
4991824,231.54,32813.53,490,"r_d",0.1278,0,2002-09-05,2017-09-30,1,15,1,0,9,0,0,1,0,-944,530,0.7025,45751,2,11,0
2632438,317.7,55620.52,361,"r_e",0.2275,0,2005-09-12,2040-09-30,1,35,1,0,9,0,0,1,0,-538,352,0.4329,51444,4,8,0
7381193,555.6,74746.95,343,"r_l",0.5995,0,2006-09-06,2031-09-30,1,25,1,0,9,0,0,1,0,0,366,0.1709,68045,8,13,0
7747486,625.4,157630.2,294,"r_b",0.8279,0,2006-09-20,2031-09-30,1,25,1,0,9,0,0,1,0,0,326,0.6087,45064,5,3,0
4194077,647.4,114374.79,206,"r_c",0.7734,0.9941,2006-08-21,2040-08-31,2,34,1,0,9,0,0,2,1.063,688,190,0.2647,90475,9,15,0
6916703,772.88,146204.84,513,"r_a",0.4194,1.2247,2006-08-21,2031-08-31,2,25,1,0,9,1,0,2,2.6888,2078,486,0.7804,58440,9,11,1
4242521,454.7,114832.8,423,"r_c",0.9482,0,2005-03-15,2030-03-31,1,25,1,0,9,0,0,1,0,-2,404,0.767,76508,6,8,0
6049136,341.6,39022.58,236,"r_i",0.5392,0,2006-05-30,2028-05-31,1,22,1,0,9,0,0,1,0,-342,234,0.3483,97965,9,13,0
7696597,517.8,66847.59,456,"r_b",0.2433,0,2006-02-14,2027-02-28,1,21,1,0,9,0,0,1,0,-62000,510,0.3828,84653,5,12,0
6576666,1217.61,157345.66,266,"r_h",0.6055,0,2005-08-18,2030-08-31,1,25,1,0,9,0,0,1,0,0,274,0.2982,36366,1,12,0
6237088,137.8,27172.19,524,"r_h",0.4851,0,2002-05-07,2016-05-31,1,14,1,0,9,0,1,1,0,0,524,0.8002,41991,2,8,1
4299146,182.25,48173.19,NA,"r_i",0.8002,0,2006-06-02,2031-06-30,1,25,1,0,9,0,0,1,0,0,NA,0.5107,57360,10,10,0
5047973,999.4,93331.27,295,"r_m",0.5623,0,2005-05-25,2025-05-31,1,20,1,0,9,0,0,1,0,-4,310,0.5251,30854,5,9,1
5916828,295,74348.38,451,"r_i",0.7404,0,2006-03-14,2031-03-31,1,25,1,0,9,0,0,1,0,0,456,0.4175,68459,4,9,0
3962629,152.11,15963.1,385,"r_c",0.185,0,2002-01-29,2027-01-31,1,25,1,0,9,0,0,1,0,0,372,0.2868,23807,2,16,0
4982000,727.4,91503.01,430,"r_i",0.6405,0,2005-02-23,2030-02-28,1,25,1,0,9,1,0,1,0,-136,430,0.6065,40650,3,10,1
5612319,1217.6,322991.81,523,"r_d",0.8811,0,2006-02-21,2029-02-28,1,23,1,0,9,0,0,1,0,0,536,0.7412,56830,6,5,0
8251344,352.78,36200.37,398,"r_h",0.3027,0,2006-08-30,2026-08-31,1,20,1,0,9,0,0,1,0,0,364,0.1604,62512,7,11,0
9641487,460,104602.59,497,"r_d",0.4205,0,2007-01-08,2022-01-31,1,15,1,0,9,0,0,1,0,0,498,0.4278,51487,5,8,0
6427041,747.31,102180.44,292,"r_h",0.6886,0,2006-10-10,2031-10-31,1,25,1,0,9,0,0,1,0,0,292,0.6103,64101,9,13,0
4878345,591.2,104480.88,374,"r_d",0.715,0,2007-01-24,2041-01-31,1,34,1,0,9,0,0,1,0,0,382,0.8461,48646,3,10,0
6641179,272.8,68730.41,419,"r_g",0.9893,0,2007-02-07,2027-02-28,1,20,1,0,9,0,0,1,0,0,420,0.5759,73593,8,2,0
7528154,831.17,114369.89,438,"r_h",0.7297,0,2007-05-23,2032-05-31,1,25,1,0,9,0,0,1,0,-1794,436,0.1864,75299,11,11,0
9883628,408.79,44805.08,477,"r_b",0.2951,0,2006-07-03,2031-07-31,1,25,1,0,9,0,0,1,0,-6968,456,0.5457,60741,7,9,0
9452118,198.71,9659.7,535,"r_g",0.0602,0,2005-04-29,2020-04-30,1,15,1,0,9,0,0,1,0,-112,534,0.3673,36828,4,14,0
3049423,480.3,76091,205,"r_c",0.7266,0,2006-10-10,2036-10-31,1,30,1,0,9,0,0,1,0,0,150,0.3413,78583,3,13,0
6404326,636.1,79681.81,NA,"r_i",0.6925,0,2007-02-22,2030-02-28,1,23,1,0,9,0,0,1,0,0,NA,0.7127,62433,7,10,0
1129096,1100.83,92990.27,53,"r_d",0.5086,0,2007-04-02,2024-04-30,1,17,1,0,9,0,0,1,0,0,48,0.4444,75138,4,6,0
7335029,635.2,160076.93,479,"r_i",0.871,0,2007-05-08,2037-05-31,1,30,1,0,9,0,0,1,0,0,472,0.4581,74000,7,7,0
8658610,244.1,30711.25,320,"r_i",0.372,0.7676,2004-12-17,2029-12-31,2,25,1,0,9,0,0,2,2,488,332,0.4055,66546,11,10,0
1900876,710.64,123402.82,405,"r_d",0.609,0,2005-07-26,2040-07-31,1,35,1,0,9,0,0,1,0,0,402,0.2498,62670,6,12,0
1918400,519.6,91088.09,89,"r_e",0.2851,0.8368,2007-03-01,2042-03-31,2,35,1,0,9,1,0,1,0.9916,516,118,0.8309,110996,11,8,1
6574504,294.3,53207.99,410,"r_l",0.7778,0,2007-03-21,2042-03-31,1,35,1,0,9,0,0,1,0,0,410,0.2502,61753,8,14,0
6583065,555.4,61112.92,423,"r_l",0.5827,0,2005-10-24,2027-10-31,1,22,1,0,9,0,0,1,0,0,358,0.4624,70840,5,10,0
9460701,310.95,27029.11,269,"r_a",0.3167,0,2003-06-26,2024-06-30,1,21,1,0,9,0,0,1,0,0,274,0.5863,85361,5,10,0
8554437,265.65,19458.48,659,"r_c",0.1522,0,2005-11-16,2022-11-30,1,17,1,0,9,0,0,1,0,-152,672,0.6533,87979,8,10,0
3883713,291.37,76988.78,513,"r_i",0.8362,0,2006-08-31,2031-08-31,1,25,1,0,9,0,0,1,0,-26,504,0.5481,72148,9,4,0
2938988,1564.27,413321.59,382,"r_b",0.6875,0,2006-06-29,2017-06-30,1,11,1,0,9,0,0,1,0,0,382,0.2919,49267,2,17,0
8223711,360.6,61123.06,270,"r_c",0.7111,0,2006-02-10,2039-02-28,1,33,1,0,9,1,0,1,0,0,276,0.9519,34894,4,4,1
2510615,549.4,88436.34,544,"r_d",0.4388,0,2003-07-21,2024-07-31,1,21,1,0,9,0,0,1,0,0,544,0.3979,60922,12,14,0
3634799,421.78,40802.33,412,"r_c",0.4774,0,2006-10-26,2025-10-31,1,19,1,0,9,0,0,1,0,-30,408,0.5751,78998,8,4,0
4323600,214.1,54445.83,299,"r_i",0.6827,0,2004-11-24,2016-11-30,1,12,1,0,9,0,0,1,0,0,278,0.7281,46188,4,12,0
3298607,553.4,88006.13,479,"r_e",0.1573,0,2006-01-06,2036-01-31,1,30,1,0,9,0,0,1,0,0,392,0.383,73061,4,10,0
8919228,463.99,72944.56,397,"r_c",0.7589,0,2006-05-04,2036-05-31,1,30,1,0,9,0,0,1,0,0,432,0.2976,98277,7,12,0
9286523,554.4,147147.89,356,"r_f",0.4242,0,2004-11-24,2029-11-30,1,25,1,0,9,0,0,1,0,0,386,0.6307,38864,6,13,0
8311924,543.77,74607.39,352,"r_e",0.4207,0,2006-12-05,2031-12-31,1,25,1,0,9,0,0,1,0,0,352,0.6962,78451,8,9,0
1458477,442.92,117408.25,604,"r_d",0.5935,0,2003-12-16,2033-12-31,1,30,1,0,9,0,0,1,0,0,580,0.433,40416,3,7,0
1654541,710.1,187572.15,525,"r_m",0.5725,0,2003-09-26,2028-09-30,1,25,1,0,9,0,0,1,0,-492,502,0.2273,37801,4,14,0
3297894,565.8,149266.4,191,"r_g",0.7516,0,2007-04-18,2042-04-30,1,35,1,0,9,0,0,2,1.7628,564,206,0.5963,62692,3,4,0
3398509,429.4,76926.69,445,"r_c",0.893,0,2006-09-27,2041-09-30,1,35,1,0,9,0,0,1,0,0,394,0.3987,55783,3,12,0
3454210,390.81,71436.81,291,"r_c",0.5779,0,2006-11-30,2031-11-30,1,25,1,0,9,0,0,1,0,0,292,0.2581,76196,9,13,0
6465448,443,34541.05,337,"r_g",0.5163,0,2005-06-29,2023-06-30,1,18,1,0,9,0,0,1,0,0,374,0.4972,84256,10,5,0
5976648,57.29,15490.21,511,"r_i",0.2408,0,2005-08-31,2030-08-31,1,25,1,0,9,0,0,2,1.0058,58,500,0.3778,38301,5,11,0
9900285,641.06,63269.85,521,"r_c",0.6571,0,2002-12-03,2025-12-31,1,23,1,0,9,0,0,1,0,-78,520,0.2277,22752,3,14,0
3309388,475.96,51300.11,509,"r_d",0.222,0,2006-09-05,2027-09-30,1,21,1,0,9,0,0,1,0,-33106,516,0.7304,68390,9,11,0
4924072,374.2,66697.79,482,"r_l",0.7721,0,2006-06-27,2041-06-30,1,35,1,0,9,0,0,1,0,0,376,0.5897,58883,6,7,0
6282706,681.63,92803.14,522,"r_l",0.6998,0,2007-02-07,2032-02-29,1,25,1,0,9,0,0,1,0,0,514,0.4985,60552,6,3,0
5757396,736.1,128798.05,212,"r_f",0.5749,2.1406,2006-04-12,2041-04-30,2,35,1,0,9,1,0,2,2.631,1936,164,0.6053,59194,4,9,1
7445020,483.6,62531.22,250,"r_i",0.5604,0,2005-10-12,2030-10-31,1,25,1,0,9,0,0,1,0,0,402,0.6033,74438,8,9,0
1980304,881.16,110137.28,329,"r_d",0.651,0,2005-10-05,2029-10-31,1,24,1,0,9,0,0,1,0,0,348,0.3732,60193,9,10,0
2456268,443.4,80880.96,408,"r_e",0.4451,0,2002-08-27,2041-08-31,1,39,1,0,9,0,0,1,0,0,362,0.6592,63657,7,5,0
3058848,42.41,11203,546,"r_i",0.0941,0,2005-11-29,2015-11-30,1,10,1,0,9,0,0,1,0,-25000,544,0.4794,92911,10,4,0
6833113,759.4,131028.75,262,"r_c",0.9587,0,2004-12-17,2040-12-31,1,36,1,0,9,0,0,2,1,760,236,0.6417,44703,4,4,0
9975818,513.8,126564.89,227,"r_c",0.8407,0,2006-11-07,2031-11-30,1,25,1,0,9,0,0,1,0.1214,-702,330,0.4324,65067,11,10,0
8912666,1072.6,104386.94,279,"r_d",0.496,0.4999,2006-04-13,2026-04-30,2,20,1,0,9,0,0,2,1.8888,2026,284,0.8548,58542,7,10,0
1322295,1356.4,111494.94,333,"r_b",0.5203,0,2003-02-26,2024-02-29,1,21,1,0,9,0,0,1,0,-384,288,0.8034,76763,8,7,0
7575711,428.4,48906.52,404,"r_c",0.4797,0,2005-02-22,2028-02-29,1,23,1,0,9,0,0,1,0,0,400,0.3952,55895,6,16,0
3856118,487.2,86537.31,496,"r_a",0.791,0,2006-04-12,2041-04-30,1,35,1,0,9,0,0,1,0,0,484,0.2298,65873,7,16,0
