"ID","REPORT_DATE","BALANCE","ORIGINATION_DATE","MATURITY_DATE","BUREAU_SCORE_ORIG","DEFAULT_FLAG","LOAN_STATUS","ASSET_TYPE","SUPPLIER","CUSTOMER_TYPE"
5067055,"2013-03-31",45163.59,"2001-08-24","2026-08-24",735,0,0,"Backhoe Loader","supplier4","Individual"
7418677,"2013-12-31",111220.1,"2006-12-15","2031-12-15",791,0,0,"Tractor","supplier1","Individual"
7251553,"2011-03-31",129339.88,"2005-04-22","2020-04-22",521,0,0,"Tractor","supplier1","Individual"
2139177,"2004-12-31",88990.71,"2004-11-25","2029-11-25",552,0,0,"Backhoe Loader","supplier2","Individual"
1213379,"2016-09-30",201458.19,"2007-11-02","2027-11-02",560,0,0,"Backhoe Loader","supplier6","Individual"
7848258,"2012-09-30",175476.63,"2008-05-01","2033-05-01",565,0,0,"Tractor","supplier6","Individual"
8727527,"2012-06-30",56849.9,"2007-12-21","2027-12-21",819,0,0,"Tractor","supplier3","Individual"
4213751,"2011-09-30",118418.67,"2005-08-25","2023-08-25",511,0,0,"Excavator","supplier1","Individual"
5274699,"2009-06-30",56492.74,"2006-03-03","2025-03-03",591,0,0,"Backhoe Loader","supplier4","Individual"
2028098,"2010-09-30",146588.66,"2007-08-10","2027-08-10",553,0,0,"Tractor","supplier2","Individual"
8502618,"2006-03-31",173329.81,"2004-08-20","2024-08-20",631,0,0,"Backhoe Loader","supplier1","Individual"
8289767,"2013-09-30",89971.47,"2008-10-16","2025-10-16",607,0,0,"Tractor","supplier1","Individual"
6137347,"2010-06-30",77977,"2005-07-07","2030-07-07",452,0,0,"Tractor","supplier5","Business"
9725054,"2008-03-31",96124.76,"2007-09-13","2032-09-13",735,0,0,"Excavator","supplier6","Individual"
1705213,"2012-09-30",93381.28,"2004-12-17","2024-12-17",754,0,0,"Backhoe Loader","supplier3","Individual"
4305559,"2006-12-31",66063.22,"2006-10-27","2026-10-27",554,0,0,"Tipping Trailer","supplier6","Individual"
6861056,"2007-03-31",93990.22,"2005-12-02","2030-12-02",754,0,0,"Tractor","supplier2","Individual"
6705905,"2011-09-30",53742.53,"2008-05-13","2033-05-13",808,0,0,"Backhoe Loader","supplier4","Individual"
5842318,"2011-09-30",111836.98,"2006-09-14","2031-09-14",607,0,0,"Excavator","supplier5","Business"
8988896,"2015-06-30",99577.73,"2007-11-23","2032-11-23",628,0,0,"Tipping Trailer","supplier6","Individual"
4062232,"2008-06-30",275459.08,"2007-06-15","2022-06-15",589,0,0,"Backhoe Loader","supplier4","Individual"
1994863,"2014-12-31",42410.77,"2006-03-27","2031-03-27",567,0,0,"Backhoe Loader","supplier1","Individual"
8667828,"2006-03-31",85798.85,"2005-04-07","2025-04-07",659,0,0,"Backhoe Loader","supplier4","Business"
4755103,"2009-03-31",226728.31,"2007-09-21","2027-09-21",526,0,0,"Tractor","supplier2","Individual"
5480702,"2010-09-30",136378.94,"2004-05-28","2024-05-28",773,0,0,"Backhoe Loader","supplier4","Business"
6795095,"2015-03-31",97787.44,"2008-06-20","2023-06-20",537,0,0,"Excavator","supplier4","Individual"
6394669,"2011-06-30",136001.09,"2008-05-02","2033-05-02",594,0,0,"Tipping Trailer","supplier1","Individual"
6862793,"2009-03-31",69989.05,"2008-04-25","2023-04-25",726,0,0,"Tractor","supplier6","Individual"
2202960,"2009-06-30",122261.92,"2005-04-15","2028-04-15",491,0,0,"Backhoe Loader","supplier7","Business"
8980552,"2016-06-30",42770.79,"2006-04-27","2031-04-27",705,0,0,"Tractor","supplier3","Individual"
5152187,"2010-09-30",98488.02,"2005-03-10","2025-03-10",767,0,0,"Tractor","supplier1","Business"
8760220,"2007-06-30",125214.09,"2004-03-12","2029-03-12",675,0,0,"Tractor","supplier2","Individual"
9017132,"2012-12-31",115171.52,"2005-04-29","2021-04-29",532,0,0,"Tractor","supplier3","Business"
4877377,"2009-06-30",60346.29,"2007-12-12","2022-12-12",770,0,0,"Backhoe Loader","supplier2","Individual"
1357352,"2010-06-30",88100.18,"2004-03-25","2024-03-25",605,0,0,"Backhoe Loader","supplier3","Individual"
1213379,"2011-06-30",201589.8,"2007-11-02","2027-11-02",560,0,0,"Backhoe Loader","supplier6","Individual"
4211382,"2015-06-30",69375.6,"2007-11-22","2027-11-22",601,0,0,"Tractor","supplier7","Individual"
1502661,"2011-06-30",66319.98,"2004-11-03","2020-11-03",663,0,0,"Tractor","supplier7","Individual"
8815187,"2008-03-31",147343.81,"2008-02-19","2028-02-19",685,0,0,"Tractor","supplier6","Individual"
8858915,"2007-12-31",173715.36,"2005-10-11","2024-10-11",554,0,0,"Backhoe Loader","supplier4","Individual"
1960023,"2015-09-30",118285.75,"2006-07-20","2022-07-20",874,0,0,"Tipping Trailer","supplier4","Individual"
7382073,"2011-12-31",155782.91,"2006-12-15","2031-12-15",790,0,0,"Tractor","supplier6","Individual"
2023489,"2008-03-31",79165.13,"2001-04-30","2023-04-30",772,0,0,"Tractor","supplier1","Individual"
5633017,"2007-03-31",356972.82,"2006-03-06","2031-03-06",701,0,0,"Backhoe Loader","supplier7","Individual"
2468210,"2010-06-30",89453.74,"2002-01-28","2020-01-28",635,0,0,"Backhoe Loader","supplier7","Individual"
7479600,"2007-06-30",61395.07,"2007-03-16","2021-03-16",633,0,0,"Tractor","supplier5","Individual"
8502618,"2005-09-30",176068.69,"2004-08-20","2024-08-20",631,0,0,"Backhoe Loader","supplier1","Individual"
9997351,"2015-03-31",151541.37,"2008-05-01","2033-05-01",712,0,0,"Tipping Trailer","supplier7","Individual"
1357352,"2011-06-30",88094.92,"2004-03-25","2024-03-25",605,0,0,"Backhoe Loader","supplier3","Individual"
3604804,"2004-03-31",199284.01,"2004-02-12","2024-02-12",532,0,0,"Tractor","supplier7","Individual"
2546399,"2015-09-30",96646.86,"2004-10-28","2029-10-28",507,0,0,"Backhoe Loader","supplier4","Business"
7251553,"2005-06-30",129291.99,"2005-04-22","2020-04-22",521,0,0,"Tractor","supplier1","Individual"
7244701,"2014-09-30",216097.5,"2008-02-29","2033-02-28",785,0,0,"Backhoe Loader","supplier1","Individual"
3631407,"2010-03-31",35381.28,"2002-06-10","2022-06-10",642,0,0,"Backhoe Loader","supplier1","Individual"
2743761,"2009-03-31",120685.08,"2006-09-19","2018-09-19",645,0,0,"Tipping Trailer","supplier6","Business"
9606531,"2011-03-31",81306.04,"2005-09-06","2025-09-06",721,0,0,"Tipping Trailer","supplier1","Individual"
2831490,"2014-09-30",112090.81,"2006-06-23","2021-06-23",634,0,0,"Excavator","supplier1","Individual"
9423748,"2012-12-31",13599.28,"2012-04-03","2021-06-03",541,0,0,"Backhoe Loader","supplier7","Individual"
6219120,"2009-06-30",92688.76,"2005-11-11","2030-11-11",722,0,0,"Tractor","supplier2","Individual"
3979222,"2008-06-30",76372.77,"2005-06-15","2030-06-15",630,0,0,"Backhoe Loader","supplier3","Business"
7479600,"2016-09-30",61172.68,"2007-03-16","2021-03-16",633,0,0,"Tractor","supplier5","Individual"
1251431,"2013-03-31",90113.42,"2006-04-12","2031-04-12",787,0,0,"Excavator","supplier6","Business"
8472878,"2015-03-31",224353.2,"2007-12-14","2032-12-14",577,0,0,"Backhoe Loader","supplier1","Individual"
3878399,"2011-03-31",79487.35,"1999-07-23","2024-07-23",483,0,0,"Backhoe Loader","supplier7","Individual"
5901895,"2007-03-31",30253.5,"2001-09-07","2026-09-07",472,0,0,"Backhoe Loader","supplier4","Individual"
8667828,"2012-06-30",85467.66,"2005-04-07","2025-04-07",659,0,0,"Backhoe Loader","supplier4","Business"
1575187,"2012-09-30",151628.3,"2001-02-06","2026-02-06",663,0,0,"Backhoe Loader","supplier2","Business"
3310203,"2009-03-31",120860.05,"2007-03-09","2017-03-09",469,0,0,"Tractor","supplier6","Business"
4019498,"2007-03-31",85090.3,"2006-05-05","2031-05-05",715,0,0,"Tractor","supplier6","Business"
7764281,"2010-06-30",93783.16,"2000-06-30","2020-06-30",620,0,0,"Tractor","supplier5","Individual"
5328595,"2014-03-31",120463.49,"2008-04-24","2033-04-24",795,0,0,"Tipping Trailer","supplier5","Individual"
8492336,"2003-06-30",29926.68,"2000-04-28","2020-04-28",830,0,0,"Excavator","supplier7","Business"
4165847,"2015-03-31",177727.25,"2004-07-01","2019-07-01",813,0,0,"Backhoe Loader","supplier2","Individual"
6172283,"2008-09-30",198469.94,"2005-12-15","2025-12-15",641,0,0,"Tractor","supplier6","Individual"
9344885,"2015-03-31",97332.83,"2006-09-21","2026-09-21",597,0,0,"Tractor","supplier5","Individual"
6763789,"2015-06-30",237566.91,"2005-12-20","2030-12-20",556,0,0,"Excavator","supplier3","Individual"
7319257,"2006-03-31",101913.19,"2005-12-05","2030-12-05",867,0,0,"Tractor","supplier2","Individual"
7701250,"2008-09-30",113600.23,"2006-02-17","2029-02-17",538,0,0,"Tractor","supplier3","Business"
4213751,"2006-03-31",118753.21,"2005-08-25","2023-08-25",511,0,0,"Excavator","supplier1","Individual"
1302255,"2012-09-30",60853.9,"2005-07-21","2030-07-21",560,0,0,"Tipping Trailer","supplier6","Business"
8472878,"2009-09-30",225370.72,"2007-12-14","2032-12-14",577,0,0,"Backhoe Loader","supplier1","Individual"
7640541,"2012-12-31",11389.63,"1997-07-14","2017-07-14",554,0,0,"Tractor","supplier7","Individual"
1440265,"2011-12-31",203737.88,"2006-03-20","2031-03-20",824,0,0,"Backhoe Loader","supplier1","Individual"
9344885,"2013-03-31",97338.91,"2006-09-21","2026-09-21",597,0,0,"Tractor","supplier5","Individual"
3310203,"2016-03-31",120735.02,"2007-03-09","2017-03-09",469,0,0,"Tractor","supplier6","Business"
6853338,"2013-12-31",98015.44,"2005-11-16","2030-11-16",481,0,0,"Backhoe Loader","supplier6","Business"
7470704,"2016-03-31",47939.27,"2004-02-17","2024-02-17",744,0,0,"Tipping Trailer","supplier7","Individual"
9393494,"2012-06-30",144345.98,"2008-03-19","2033-03-19",744,0,0,"Tipping Trailer","supplier2","Business"
1593789,"2005-03-31",141630.9,"2003-12-05","2023-12-05",886,0,0,"Tractor","supplier2","Business"
1958825,"2011-09-30",207635.51,"2008-03-18","2033-03-18",788,0,0,"Excavator","supplier7","Individual"
9202829,"2014-03-31",75050.81,"2007-01-10","2032-01-10",556,0,0,"Tractor","supplier4","Business"
2171605,"2013-03-31",189809.15,"2007-03-23","2027-03-23",777,0,0,"Tractor","supplier6","Business"
8974189,"2005-09-30",116438.14,"2004-01-30","2029-01-30",478,0,0,"Backhoe Loader","supplier4","Individual"
1994863,"2011-12-31",49064.01,"2006-03-27","2031-03-27",567,0,0,"Backhoe Loader","supplier1","Individual"
3829712,"2011-09-30",25546.15,"1998-08-10","2018-08-10",737,0,0,"Excavator","supplier7","Individual"
4278656,"2013-06-30",77497.35,"2005-06-17","2020-06-17",655,0,0,"Backhoe Loader","supplier5","Individual"
6125603,"2003-06-30",116659.3,"2000-04-14","2020-04-14",650,0,0,"Tractor","supplier4","Business"
7647608,"2008-09-30",153611.8,"2007-05-23","2032-05-23",508,0,0,"Tipping Trailer","supplier2","Individual"
6633930,"2011-12-31",270825.07,"2007-06-29","2032-06-29",864,0,0,"Tractor","supplier6","Individual"
2136624,"2013-06-30",153551.24,"2006-05-15","2023-05-15",732,0,0,"Tractor","supplier7","Business"
1156700,"2011-09-30",450806.97,"2006-09-01","2026-09-01",809,0,0,"Tractor","supplier3","Individual"
6219279,"2012-09-30",97657.91,"2004-09-30","2029-09-30",719,0,0,"Excavator","supplier7","Business"
5274699,"2015-12-31",56483.01,"2006-03-03","2025-03-03",591,0,0,"Backhoe Loader","supplier4","Individual"
6024791,"2015-12-31",181406.53,"2005-12-20","2028-12-20",656,0,0,"Tractor","supplier6","Individual"
9885253,"2007-03-31",178848.62,"2007-03-01","2032-03-01",629,0,0,"Backhoe Loader","supplier4","Business"
1593789,"2006-06-30",141545.04,"2003-12-05","2023-12-05",886,0,0,"Tractor","supplier2","Business"
6415106,"2016-06-30",113742.26,"2008-01-15","2028-01-15",693,0,0,"Tipping Trailer","supplier2","Business"
7704037,"2005-06-30",71815.16,"2004-11-19","2029-11-19",619,0,0,"Backhoe Loader","supplier6","Individual"
8256702,"2010-09-30",50492.13,"2007-01-12","2024-01-12",573,0,0,"Excavator","supplier6","Business"
8927836,"2016-06-30",99982.13,"2007-01-03","2032-01-03",633,0,0,"Backhoe Loader","supplier7","Business"
8648657,"2015-12-31",208043.45,"2008-07-11","2033-07-11",818,0,0,"Tractor","supplier6","Business"
6250707,"2014-06-30",60379.06,"2003-07-11","2028-07-11",806,0,0,"Tractor","supplier7","Individual"
2057519,"2014-03-31",113535.25,"2006-11-09","2031-11-09",788,0,0,"Backhoe Loader","supplier6","Individual"
9371107,"2008-03-31",72735.86,"2006-05-17","2028-05-17",795,0,0,"Tractor","supplier1","Individual"
1355515,"2014-03-31",102570.57,"2004-07-08","2029-07-08",636,0,0,"Tractor","supplier6","Individual"
7627849,"2009-09-30",69298.46,"2005-01-24","2020-01-24",733,0,0,"Tipping Trailer","supplier7","Individual"
5050171,"2009-06-30",74063.79,"2005-05-13","2025-05-13",801,0,0,"Tipping Trailer","supplier2","Individual"
3829712,"2003-12-31",34650,"1998-08-10","2018-08-10",737,0,0,"Excavator","supplier7","Individual"
9220934,"2008-03-31",94973.22,"2006-07-19","2036-07-19",805,0,0,"Backhoe Loader","supplier2","Individual"
9799803,"2011-12-31",86460.76,"2006-02-23","2022-02-23",773,0,0,"Tractor","supplier7","Business"
2073080,"2008-09-30",46174.08,"1999-07-08","2024-07-08",524,0,0,"Tractor","supplier5","Individual"
8708051,"2009-09-30",152126.64,"2006-12-08","2024-12-08",587,0,0,"Tipping Trailer","supplier6","Individual"
4213751,"2013-12-31",118395.77,"2005-08-25","2023-08-25",511,0,0,"Excavator","supplier1","Individual"
9649443,"2011-12-31",64061.75,"2007-02-19","2032-02-19",542,0,0,"Tractor","supplier5","Business"
9363281,"2006-09-30",102068.96,"2005-12-19","2016-12-19",517,0,0,"Tractor","supplier3","Individual"
7098213,"2003-09-30",34464.33,"1999-06-18","2019-06-18",864,0,0,"Excavator","supplier5","Business"
8679181,"2016-09-30",81731.87,"2005-03-30","2030-03-30",691,0,0,"Backhoe Loader","supplier4","Individual"
7470101,"2012-12-31",114642.59,"2007-07-30","2025-07-30",538,0,0,"Tractor","supplier1","Individual"
7665253,"2003-09-30",106509.84,"2003-08-14","2028-08-14",655,0,0,"Tipping Trailer","supplier3","Individual"
7390079,"2014-03-31",116286.92,"2006-09-07","2031-09-07",462,0,0,"Tractor","supplier6","Individual"
8035048,"2015-03-31",66654.2,"2007-10-12","2032-10-12",842,0,0,"Backhoe Loader","supplier6","Individual"
9827652,"2009-12-31",84089.99,"2004-08-05","2029-08-05",629,0,0,"Tractor","supplier5","Individual"
3441564,"2013-09-30",125520.56,"2006-11-08","2021-11-08",856,0,0,"Tractor","supplier6","Individual"
4009755,"2011-12-31",129848.97,"2006-07-11","2031-07-11",664,0,0,"Backhoe Loader","supplier1","Business"
5480702,"2007-03-31",121968.12,"2004-05-28","2024-05-28",773,0,0,"Backhoe Loader","supplier4","Business"
7414099,"2016-09-30",164021.78,"2007-12-14","2028-12-14",736,0,0,"Backhoe Loader","supplier1","Business"
4009755,"2009-03-31",129930.02,"2006-07-11","2031-07-11",664,0,0,"Backhoe Loader","supplier1","Business"
1841952,"2013-06-30",96506.73,"2004-08-16","2029-08-16",777,0,0,"Tractor","supplier5","Individual"
1475416,"2007-03-31",163125.55,"2005-11-30","2030-11-30",780,0,0,"Tractor","supplier3","Individual"
1049603,"2008-12-31",497573.67,"2005-11-22","2019-11-22",526,0,0,"Tipping Trailer","supplier4","Business"
8089164,"2010-12-31",49132.69,"2000-12-15","2024-12-15",657,0,0,"Tractor","supplier2","Individual"
8987502,"2011-12-31",91702.11,"2007-10-23","2027-10-23",599,0,0,"Backhoe Loader","supplier1","Individual"
1430522,"2010-09-30",24089.23,"1997-05-23","2022-05-23",815,0,0,"Tractor","supplier6","Business"
4451218,"2015-03-31",260882.21,"2007-09-14","2018-09-14",566,0,0,"Backhoe Loader","supplier6","Individual"
1250565,"2016-06-30",119112.04,"2005-09-23","2030-09-23",763,0,0,"Excavator","supplier4","Business"
7923854,"2014-03-31",54254.95,"2006-07-28","2031-07-28",664,0,0,"Backhoe Loader","supplier3","Business"
7945352,"2013-06-30",107489.62,"2006-10-31","2026-10-31",682,0,0,"Tractor","supplier3","Business"
7627849,"2012-06-30",52811.55,"2005-01-24","2020-01-24",733,0,0,"Tipping Trailer","supplier7","Individual"
9252901,"2008-03-31",99669.46,"2007-11-26","2027-11-26",647,0,0,"Tractor","supplier1","Business"
8760220,"2007-03-31",125229.09,"2004-03-12","2029-03-12",675,0,0,"Tractor","supplier2","Individual"
3321595,"2016-09-30",77176.15,"2003-12-02","2028-12-02",671,0,0,"Excavator","supplier1","Individual"
7735494,"2010-12-31",83830,"2006-01-23","2031-01-23",813,0,0,"Tipping Trailer","supplier7","Individual"
5067055,"2011-03-31",45175.77,"2001-08-24","2026-08-24",735,0,0,"Backhoe Loader","supplier4","Individual"
1253360,"2008-09-30",128534.31,"2007-05-10","2032-05-10",484,0,0,"Backhoe Loader","supplier7","Individual"
2908199,"2012-06-30",69149.61,"2006-05-12","2019-05-12",631,0,0,"Tractor","supplier6","Individual"
8985863,"2011-12-31",111143.2,"2003-12-05","2028-12-05",464,0,0,"Tractor","supplier3","Business"
6187834,"2015-03-31",152750.59,"2008-02-08","2030-02-08",497,0,0,"Tipping Trailer","supplier2","Individual"
4717075,"2013-03-31",267387.72,"2003-11-28","2028-11-28",494,0,0,"Backhoe Loader","supplier3","Individual"
1796110,"2009-03-31",196440.13,"2007-03-22","2026-03-22",884,0,0,"Tractor","supplier2","Individual"
4185192,"2015-06-30",84559.53,"2006-04-27","2031-04-27",541,0,0,"Tractor","supplier6","Individual"
8306489,"2015-06-30",160191.99,"2007-01-03","2017-01-03",814,0,0,"Tractor","supplier3","Business"
2318432,"2010-06-30",82274.55,"2006-08-09","2029-08-09",513,0,0,"Backhoe Loader","supplier2","Individual"
5633017,"2006-12-31",356993.18,"2006-03-06","2031-03-06",701,0,0,"Backhoe Loader","supplier7","Individual"
6394669,"2012-12-31",136022.68,"2008-05-02","2033-05-02",594,0,0,"Tipping Trailer","supplier1","Individual"
4863125,"2012-06-30",95292.02,"2006-11-16","2021-11-16",894,0,0,"Tractor","supplier4","Individual"
9799803,"2008-12-31",86716.56,"2006-02-23","2022-02-23",773,0,0,"Tractor","supplier7","Business"
1712978,"2016-09-30",62999.25,"2007-11-02","2022-11-02",658,0,0,"Backhoe Loader","supplier3","Business"
8864332,"2015-12-31",59186.66,"2004-07-16","2029-07-16",527,0,0,"Backhoe Loader","supplier6","Individual"
1325317,"2013-06-30",62318,"2008-06-12","2028-06-12",661,0,0,"Tipping Trailer","supplier2","Individual"
6328527,"2010-09-30",82431.38,"2004-03-25","2028-03-25",657,0,0,"Excavator","supplier3","Business"
2872925,"2013-03-31",96386.38,"2006-10-11","2031-10-11",651,0,0,"Backhoe Loader","supplier5","Business"
5656396,"2011-09-30",111635.78,"2007-04-04","2027-04-04",619,0,0,"Tractor","supplier7","Individual"
4213751,"2006-06-30",118748.71,"2005-08-25","2023-08-25",511,0,0,"Excavator","supplier1","Individual"
7457341,"2010-09-30",54240.09,"2005-05-25","2035-05-25",714,0,0,"Tractor","supplier6","Individual"
6807231,"2010-09-30",169168.94,"2006-11-22","2031-11-22",528,0,0,"Tipping Trailer","supplier3","Business"
8317769,"2011-12-31",120473.97,"2005-12-06","2027-12-06",791,0,0,"Backhoe Loader","supplier6","Individual"
4436360,"2013-03-31",147329.45,"2005-11-24","2027-11-24",642,0,0,"Backhoe Loader","supplier6","Individual"
1838726,"2010-12-31",77492.92,"2007-08-17","2032-08-17",838,0,0,"Tractor","supplier4","Individual"
9870349,"2007-12-31",100146.56,"2007-10-11","2027-10-11",698,0,0,"Tipping Trailer","supplier1","Individual"
1355515,"2013-09-30",102580.46,"2004-07-08","2029-07-08",636,0,0,"Tractor","supplier6","Individual"
8013933,"2016-03-31",140710.75,"2007-02-13","2032-02-13",743,0,0,"Backhoe Loader","supplier1","Individual"
7659203,"2014-12-31",82295.23,"2005-12-15","2025-12-15",711,0,0,"Tractor","supplier3","Business"
6394669,"2009-06-30",136403.71,"2008-05-02","2033-05-02",594,0,0,"Tipping Trailer","supplier1","Individual"
6232128,"2010-06-30",60093.09,"2004-08-03","2020-08-03",625,0,0,"Tipping Trailer","supplier7","Individual"
1841952,"2015-06-30",96475.87,"2004-08-16","2029-08-16",777,0,0,"Tractor","supplier5","Individual"
4009755,"2009-09-30",129872.12,"2006-07-11","2031-07-11",664,0,0,"Backhoe Loader","supplier1","Business"
5978606,"2006-12-31",51778.76,"2005-07-05","2030-07-05",831,0,0,"Tractor","supplier6","Individual"
8330228,"2009-09-30",175362.43,"2007-10-26","2017-10-26",753,0,0,"Tractor","supplier2","Business"
1488279,"2007-09-30",164610.05,"2005-10-18","2030-10-18",748,0,0,"Tractor","supplier6","Individual"
9702448,"2012-12-31",159731.98,"2007-10-04","2032-10-04",727,0,0,"Tractor","supplier1","Individual"
